iter	RMSE
249	0.002600005189
250	0.00259899744
251	0.002596624625
252	0.002591459125
253	0.00258954584
254	0.002588039989
255	0.002585312317
256	0.002581979648
257	0.002578189813
258	0.002568812308
259	0.002566647182
260	0.002563172909
261	0.002559037285
262	0.002557029884
263	0.002548308868
264	0.002544338011
265	0.002543389929
266	0.002542500041
267	0.002538571142
268	0.002537168251
269	0.00253171532
270	0.002529790718
271	0.002527669489
272	0.00251934803
273	0.002516193762
274	0.002508217763
275	0.002503434694
276	0.002499440708
277	0.002497362283
278	0.002492746206
279	0.00248880096
280	0.002485007126
281	0.002482351555
282	0.002479389584
283	0.002474577008
284	0.00247016341
285	0.002468172491
286	0.002464461295
287	0.00246030972
288	0.002457761541
289	0.002454983017
290	0.002452713588
291	0.00244934101
292	0.002446302312
293	0.002443394595
294	0.002441326371
295	0.00243843421
296	0.002435890906
297	0.002429366637
298	0.002424688901
299	0.002422161907
300	0.002418989257
301	0.00241565518
302	0.002412292479
303	0.002405383334
304	0.002402049606
305	0.002399393134
306	0.002396692707
307	0.002393497394
308	0.002391119501
309	0.002385990122
310	0.002383456258
311	0.002380862783
312	0.002377666947
313	0.002374862551
314	0.002370678236
315	0.002368154369
316	0.002365066534
317	0.002362701718
318	0.002360489215
319	0.002358407729
320	0.002354786608
321	0.002353356429
322	0.002350853664
323	0.002348982921
324	0.002346415368
325	0.002342905759
326	0.002340126395
327	0.002338428154
328	0.002335675475
329	0.002333420761
330	0.002331119145
331	0.002328382429
332	0.002324664662
333	0.002322351927
334	0.002317767311
335	0.002315269133
336	0.002312663588
337	0.002310335881
338	0.002308597307
339	0.002306449648
340	0.002304431602
341	0.002301612858
342	0.002298823498
343	0.002295544369
344	0.002292918718
345	0.00228989339
346	0.002286445496
347	0.002284945312
348	0.002283928502
349	0.002281099315
350	0.002278627611
351	0.002276477944
352	0.0022746081
353	0.002273427561
354	0.002271289176
355	0.002269375965
356	0.002268134009
357	0.002266536784
358	0.002264336037
359	0.002262274667
360	0.002260750277
361	0.002258481065
362	0.00225602983
363	0.002254179206
364	0.002252030753
365	0.002249849612
366	0.0022439227
367	0.00224170987
368	0.002239510903
369	0.002237733291
370	0.002233682318
371	0.00223183592
372	0.002228757943
373	0.002226757358
374	0.002224135282
375	0.002222668398
376	0.002220993341
377	0.002219370718
378	0.00221728894
379	0.002215311747
380	0.002213623301
381	0.002211450931
382	0.002210079599
383	0.00220750801
384	0.002204594528
385	0.002202508577
386	0.002201189155
387	0.002199566993
388	0.002195886068
389	0.002194452229
390	0.002192381027
391	0.002190419353
392	0.002188217504
393	0.002187078123
394	0.002185784095
395	0.002183862908
396	0.002181801156
397	0.002180290236
398	0.002179078052
399	0.002176330951
400	0.002175159594
401	0.0021726622
402	0.00217003489
403	0.002168765819
404	0.002166399281
405	0.002164406481
406	0.002161864387
407	0.002159610345
408	0.002157734909
409	0.002156050647
410	0.002154744573
411	0.00215362779
412	0.002151781743
413	0.002150702759
414	0.002147725863
415	0.002144851701
416	0.002142959519
417	0.002140104339
418	0.002137608243
419	0.002136415859
420	0.002133838564
421	0.00213142155
422	0.002130415921
423	0.002128673851
424	0.002127366783
425	0.002126183457
426	0.002123770282
427	0.002122273135
428	0.002120713705
429	0.002119708591
430	0.002118063562
431	0.002115912468
432	0.002114110122
433	0.002112459721
434	0.002110531854
435	0.002108195884
436	0.002105675927
437	0.002104044691
438	0.002101507512
439	0.002097481414
440	0.002094665647
441	0.002091229996
442	0.002089229959
443	0.002087973858
444	0.002086244455
445	0.002084752008
446	0.002083309056
447	0.002081701086
448	0.002079696568
449	0.002078076863
450	0.002075945302
451	0.002071780287
452	0.002069128169
453	0.002066601554
454	0.002064665297
455	0.0020629781
456	0.002061383397
457	0.002058138463
458	0.002056613549
459	0.002054152869
460	0.002052491798
461	0.002051103243
462	0.002049355271
463	0.002046566344
464	0.002043200108
465	0.002041304349
466	0.002039827292
467	0.002038146677
468	0.002035119221
469	0.002034151233
470	0.002032602233
471	0.002031436662
472	0.002028384749
473	0.002025608823
474	0.002023359641
475	0.002020599139
476	0.002018941816
477	0.00201709423
478	0.002015458794
479	0.002012876015
480	0.002010866215
481	0.0020092854
482	0.002007195616
483	0.002004226152
484	0.002003061762
485	0.002001901551
486	0.002000740523
487	0.001998771066
488	0.001997328777
489	0.001996179862
490	0.001995029439
491	0.001994112845
492	0.001992301393
493	0.001991444981
494	0.001990094285
495	0.001987763607
496	0.001987579507
497	0.001985841873
498	0.001983010737
499	0.001980477451
500	0.001979211945
501	0.001978137186
502	0.001976559151
503	0.001975338678
504	0.001973884674
505	0.001972713323
506	0.001971118221
507	0.001970233667
508	0.001969153281
509	0.001967550533
510	0.001966059036
511	0.001965059324
512	0.001963641238
513	0.001962261143
514	0.001961439634
515	0.001959388636
516	0.001957655424
517	0.00195578475
518	0.001954832892
519	0.001952008568
520	0.001950023274
521	0.001948513105
522	0.001945674069
523	0.00194469666
524	0.001942568661
525	0.00194118924
526	0.001939698277
527	0.001937875053
528	0.001936612914
529	0.001935152546
530	0.001934188972
531	0.001933729267
532	0.001932574046
533	0.001930687429
534	0.001929794282
535	0.001928055443
536	0.00192529331
537	0.001924012035
538	0.001922240603
539	0.00191937556
540	0.001918268152
541	0.001916677151
542	0.001915217211
543	0.001913916148
544	0.001912441067
545	0.001910943223
546	0.001909756148
547	0.001908962479
548	0.001908014321
549	0.001904746628
550	0.001903273964
551	0.001902428652
552	0.001901699661
553	0.001899984031
554	0.001897065612
555	0.001895715978
556	0.001894635934
557	0.00189293733
558	0.001892082859
559	0.001891650634
560	0.001890392436
561	0.001888568928
562	0.001886683932
563	0.001885903441
564	0.001884754707
565	0.001882803873
566	0.001882056137
567	0.001881534509
568	0.001878303633
569	0.001876574468
570	0.00187498574
571	0.001874261144
572	0.001873418482
573	0.001871360415
574	0.001869891061
575	0.001869156826
576	0.001867978358
577	0.001865494027
578	0.001862606887
579	0.001860937197
580	0.001860018141
581	0.001858544778
582	0.001857198211
583	0.001855543377
584	0.001854359799
585	0.001853088437
586	0.001851748848
587	0.001851154243
588	0.001850529119
589	0.001848085054
590	0.001847252585
591	0.00184485067
592	0.001843409596
593	0.001842178717
594	0.001841139224
595	0.001839816483
596	0.001837913293
597	0.001836546235
598	0.001834965595
599	0.001832693744
600	0.001832044852
601	0.001830058725
602	0.001828455388
603	0.001827400635
604	0.001825672798
605	0.001824290906
606	0.001823473603
607	0.001820642991
608	0.001819859337
609	0.001818817339
610	0.001817201384
611	0.001816419477
612	0.001814733784
613	0.00181455993
614	0.001812900908
615	0.00181147241
616	0.001810127823
617	0.001809417088
618	0.001808555094
619	0.001806319902
620	0.001803917808
621	0.001802858442
622	0.001801487673
623	0.001800297059
624	0.001799456478
625	0.001798048054
626	0.001797373453
627	0.00179628891
628	0.001795387531
629	0.001794434011
630	0.001793192404
631	0.001790770055
632	0.001789668279
633	0.00178843513
634	0.001786870461
635	0.001784647611
636	0.001783937608
637	0.001783116772
638	0.001781550796
639	0.001780599486
640	0.001779880649
641	0.001777001093
642	0.001775636896
643	0.001774945992
644	0.001773475378
645	0.001772991559
646	0.001771949964
647	0.001770420533
648	0.001767750517
649	0.001766460003
650	0.001765327075
651	0.001764107497
652	0.001763485027
653	0.001762912031
654	0.001762097415
655	0.001760784205
656	0.001759403537
657	0.0017582739
658	0.001757540606
659	0.001755581601
660	0.001754260543
661	0.00175235594
662	0.00175151108
663	0.001750267047
664	0.001749300424
665	0.001748608991
666	0.001747485602
667	0.001746720083
668	0.00174569693
669	0.001744527195
670	0.001743485032
671	0.001742377227
672	0.00174208479
673	0.00174117993
674	0.001740417477
675	0.001739033544
676	0.001737914331
677	0.001736027849
678	0.001734051485
679	0.001733276996
680	0.00173278046
681	0.00173170808
682	0.001729032843
683	0.001728055763
684	0.001727052793
685	0.001726427188
686	0.001725794266
687	0.001724850254
688	0.001723972912
689	0.001722370173
690	0.001721596572
691	0.001719566358
692	0.001718071032
693	0.001716807572
694	0.001715402047
695	0.001714421567
696	0.001713818719
697	0.00171330141
698	0.001712083715
699	0.001711034508
700	0.001708964966
701	0.001707647266
702	0.001706585854
703	0.001705516929
704	0.001703603858
705	0.001702152652
706	0.00170170537
707	0.001701017964
708	0.001699553335
709	0.001698187023
710	0.001696989263
711	0.00169635935
712	0.001695656738
713	0.001694643572
714	0.001692180152
715	0.001691590261
716	0.001689797555
717	0.00168928256
718	0.00168831227
719	0.001687532057
720	0.001686949804
721	0.001686133923
722	0.001685078078
723	0.001684622678
724	0.001683634354
725	0.001682650342
726	0.001680793529
727	0.001680056762
728	0.001679087004
729	0.00167843992
730	0.001677706315
731	0.001676448624
732	0.001675699184
733	0.001675386368
734	0.001674895568
735	0.001673126205
736	0.00167194702
737	0.001671398341
738	0.001670460698
739	0.001669846792
740	0.00166844929
741	0.001666764052
742	0.001665631286
743	0.001664941393
744	0.001664255684
745	0.001663158818
746	0.001662570164
747	0.001661686758
748	0.001660678455
749	0.001659620983
750	0.001658637135
751	0.001656558658
752	0.0016559869
753	0.001655029446
754	0.001654041456
755	0.001653332353
756	0.001652526961
757	0.0016515721
758	0.001650606036
759	0.001649956869
760	0.00164936356
761	0.001648728852
762	0.001647582025
763	0.001647048906
764	0.001646803726
765	0.001646116013
766	0.00164468066
767	0.001644086759
768	0.001643437639
769	0.001643208438
770	0.001642427742
771	0.001641523056
772	0.001641117418
773	0.001639857122
774	0.00163928772
775	0.001638557817
776	0.00163800275
777	0.001636861045
778	0.001634801418
779	0.001634029368
780	0.001631996788
781	0.001631055563
782	0.001630545511
783	0.001629343321
784	0.001628731896
785	0.001627988699
786	0.001627417661
787	0.001626896136
788	0.001626388133
789	0.001624685166
790	0.001622277713
791	0.00162134714
792	0.00162060951
793	0.001619700673
794	0.001619019021
795	0.001617666888
796	0.001616802476
797	0.001615486896
798	0.001613785205
799	0.001613468297
800	0.001612702459
801	0.001612161028
802	0.001610866056
803	0.001609265649
804	0.001608816136
805	0.001608020588
806	0.001607349907
807	0.001606796938
808	0.001605584049
809	0.001605477586
810	0.001604445621
811	0.001603922927
812	0.001601662728
813	0.001600409445
814	0.001599775506
815	0.001598406823
816	0.001596854991
817	0.001595346898
818	0.001594699148
819	0.001593076007
820	0.001591888909
821	0.001591546891
822	0.00159012869
823	0.001589549429
824	0.001588721026
825	0.001587258118
826	0.001586017967
827	0.001585919615
828	0.001585336434
829	0.001585110562
830	0.001584899041
831	0.001584115025
832	0.001583714658
833	0.001582572797
834	0.001581896713
835	0.001581514879
836	0.001580729801
837	0.001579967932
838	0.00157965353
839	0.001579271473
840	0.001577556927
841	0.00157748278
842	0.001576787228
843	0.001576216454
844	0.001575809204
845	0.00157466827
846	0.001573543296
847	0.001573449273
848	0.001572973773
849	0.001571950772
850	0.001571663271
851	0.001571401097
852	0.001569822736
853	0.001569066707
854	0.001567798439
855	0.001566945123
856	0.001566009132
857	0.0015649152
858	0.001564562444
859	0.00156406223
860	0.001563061238
861	0.001561604877
862	0.001559221054
863	0.001558484611
864	0.001557604947
865	0.00155595198
866	0.001555406264
867	0.001555019988
868	0.001553923247
869	0.00155372244
870	0.001553633995
871	0.001553473529
872	0.001552249877
873	0.001551649718
874	0.001550981566
875	0.00154957923
876	0.001547283366
877	0.001546727297
878	0.001545569607
879	0.001544835827
880	0.001544092408
881	0.001541753817
882	0.001540990191
883	0.001540529806
884	0.001539847142
885	0.001538266543
886	0.001537550945
887	0.001537046832
888	0.001536699727
889	0.001536118924
890	0.001535860312
891	0.00153539368
892	0.001534741791
893	0.001534546556
894	0.001534446009
895	0.001533817707
896	0.001531986119
897	0.001531078271
898	0.001529894901
899	0.00152981643
900	0.00152831604
901	0.001528040564
902	0.001527583168
903	0.001526203412
904	0.001526128539
905	0.001525445288
906	0.001524782595
907	0.001523979301
908	0.001523282848
909	0.001522720774
910	0.001522413866
911	0.00152106009
912	0.001520557701
913	0.001520105793
914	0.00151912031
915	0.001518534304
916	0.001517481858
917	0.001517123729
918	0.001516182216
919	0.001515565767
920	0.001514167469
921	0.001512330601
922	0.001510741243
923	0.001509393546
924	0.00150911264
925	0.001508283295
926	0.001507164689
927	0.00150666241
928	0.001505791314
929	0.001505255855
930	0.00150359105
931	0.001501802568
932	0.001500696338
933	0.001499835472
934	0.001499756528
935	0.001499345721
936	0.001498591066
937	0.001498076361
938	0.001497786539
939	0.001497716361
940	0.001496543117
941	0.001495874865
942	0.001494999997
943	0.001494532571
944	0.001493941465
945	0.001493519054
946	0.001492887307
947	0.001491408776
948	0.001491189749
949	0.001490817116
950	0.001489498172
951	0.001488038456
952	0.0014875806
953	0.001487121503
954	0.001486605521
955	0.001485970628
956	0.001485450422
957	0.001485265713
958	0.001484342417
959	0.001483686391
960	0.001482778891
961	0.001482324139
962	0.001481083654
963	0.00148043757
964	0.00148006716
965	0.001479511774
966	0.001479114308
967	0.001477554461
968	0.001475808199
969	0.001475595926
970	0.001475157125
971	0.001474664162
972	0.001473847136
973	0.001473224298
974	0.001472930506
975	0.001472053948
976	0.001471485453
977	0.001471066134
978	0.001470821871
979	0.001470218568
980	0.001469679003
981	0.0014692328
982	0.00146789331
983	0.001466979483
984	0.001466034909
985	0.001465356006
986	0.001464656102
987	0.001464549446
988	0.001463191472
989	0.001462585217
990	0.00146177854
991	0.001461112904
992	0.001461033948
993	0.001460491854
994	0.001459286071
995	0.00145856293
996	0.001457810716
997	0.001457255074
998	0.001456063361
999	0.001455398353
